CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
625,Germany,Male,26,3,130483.95,1,1,0,122810.53
625,France,Male,36,9,108546.16,3,1,0,133807.77
627,Germany,Female,39,5,124586.93,1,1,0,93132.61
722,Spain,Female,29,9,0.0,2,1,1,142033.07
523,France,Male,36,8,158351.02,2,1,0,155304.53
476,France,Male,37,4,0.0,1,1,1,55775.84
705,France,Male,38,1,189443.72,1,0,1,106648.58
431,Germany,Female,44,2,138843.7,1,1,0,37688.31
771,Spain,Male,18,1,0.0,2,0,0,41542.95
660,Spain,Female,42,5,0.0,3,1,1,189016.24
592,Spain,Male,38,8,0.0,2,1,0,180426.2
707,France,Male,42,2,16893.59,1,1,1,77502.56
572,France,Male,33,5,0.0,1,0,1,41139.05
660,Germany,Male,24,5,85089.3,1,1,1,71638.0
635,Spain,Male,41,1,0.0,2,1,0,175611.5
788,Germany,Female,49,4,137455.99,1,1,0,184178.29
666,France,Female,66,7,0.0,2,1,1,99792.82
499,Germany,Female,44,6,77627.33,2,1,0,108222.68
539,France,Female,24,3,0.0,2,1,1,198161.07
840,France,Female,43,7,0.0,2,1,0,90908.95
769,Germany,Female,34,7,137239.17,1,1,1,71379.92
712,France,Female,32,1,0.0,2,1,0,1703.58
430,Germany,Male,49,3,137115.16,1,1,0,146516.86
566,Germany,Female,44,5,141428.99,2,0,0,68408.74
644,Spain,Male,32,3,136659.74,1,1,1,14187.78
599,Spain,Male,51,0,0.0,1,1,1,175235.99
719,Spain,Male,44,2,0.0,2,1,0,196582.19
660,France,Male,63,8,137841.53,1,1,1,42790.29
768,Germany,Female,43,2,129264.05,2,0,0,19150.14
666,Germany,Female,37,2,158468.76,1,0,1,93266.01
531,France,Female,37,1,0.0,1,1,0,4606.97
739,Germany,Male,58,1,110597.76,1,0,1,160122.66
646,Germany,Female,30,10,100548.67,2,0,0,136983.77
680,France,Female,47,5,0.0,2,1,1,179843.33
501,France,Female,40,2,0.0,2,0,0,141946.92
505,Spain,Male,37,0,134006.39,1,1,1,93736.69
785,France,Female,47,9,122031.55,1,1,1,33823.5
556,France,Female,30,7,0.0,2,1,1,186648.19
709,France,Female,34,2,111669.68,1,1,0,57029.66
760,France,Male,39,6,178585.46,1,1,0,67131.3
651,France,Male,23,10,0.0,2,1,1,170099.23
612,Spain,Female,63,2,131629.17,2,1,0,122109.58
438,Germany,Male,31,8,78398.69,1,1,0,44937.01
681,France,Male,29,8,0.0,1,1,0,66367.33
700,France,Male,37,3,77608.46,2,1,1,175373.46
655,Spain,Female,36,1,135515.76,1,1,0,86013.96
625,France,Female,28,3,0.0,1,0,0,183646.41
608,Germany,Female,40,7,96202.32,1,0,0,161154.85
564,France,Male,35,4,0.0,1,1,0,158937.55
660,Spain,Male,31,1,84560.04,1,1,1,137784.25
478,Spain,Male,48,0,83287.05,2,0,1,44147.95
715,France,Male,35,2,141005.47,1,1,1,60407.93
614,Spain,Female,36,1,44054.84,1,1,1,73329.08
777,France,Male,23,6,0.0,2,1,1,163225.48
471,France,Female,27,4,0.0,2,1,0,122642.09
694,Germany,Male,37,1,95668.82,2,1,0,100335.55
736,France,Female,42,7,117280.23,3,0,0,41921.06
639,Germany,Female,37,5,151242.48,1,0,1,49637.65
541,Germany,Male,51,7,90373.28,2,1,0,179861.79
765,Germany,Male,34,5,86055.17,2,1,1,104220.5
850,Spain,Female,54,4,120952.74,1,1,0,66963.15
671,Spain,Male,50,8,0.0,1,0,1,2560.11
627,France,Male,41,3,0.0,2,1,0,132719.8
586,France,Female,43,8,132558.26,1,1,0,67046.83
599,Spain,Male,33,4,51690.89,1,1,0,111622.76
677,Spain,Male,18,8,134796.87,2,1,1,114858.9
584,Germany,Female,31,6,152622.34,1,1,0,99298.8
584,France,Male,28,10,0.0,2,1,0,19834.32
544,Spain,Male,37,2,0.0,2,0,0,135067.02
745,France,Female,46,7,0.0,2,1,1,67769.94
539,Spain,Male,38,6,0.0,1,1,1,152880.07
718,Spain,Female,39,2,0.0,1,1,1,52138.49
620,Germany,Female,25,8,141825.88,1,1,1,73857.94
731,France,Male,29,5,179539.2,1,0,0,112010.02
613,Germany,Female,30,5,131563.88,2,1,0,170638.98
603,France,Male,46,2,0.0,2,1,1,59563.49
701,France,Male,41,10,0.0,2,1,1,146257.77
619,Germany,Female,41,8,142015.76,2,1,0,114323.66
468,France,Male,22,2,0.0,2,1,0,28123.99
624,France,Male,37,0,0.0,2,0,0,112104.55
815,France,Female,56,3,0.0,3,1,1,94248.16
667,France,Male,48,2,0.0,1,1,0,43229.2
696,Spain,Male,60,8,88786.81,1,1,1,196858.4
642,France,Male,30,8,117494.27,1,0,0,61977.82
842,Germany,Female,35,9,119948.09,1,1,0,48217.97
568,France,Female,38,3,132951.92,1,0,1,124486.28
478,France,Female,50,2,0.0,1,0,1,93332.64
589,France,Male,36,1,100895.54,1,1,1,68075.14
555,France,Male,31,8,145875.74,1,1,0,137491.23
630,Spain,Male,30,3,0.0,2,0,1,10486.69
690,Spain,Male,32,2,76087.98,1,0,1,151822.66
492,Germany,Female,49,2,151249.45,2,1,1,167237.94
470,France,Female,25,8,127974.06,2,1,1,183259.35
581,Spain,Male,49,10,0.0,2,0,0,41623.59
628,Germany,Male,40,5,181768.32,2,1,1,129107.97
671,Spain,Female,34,5,130929.02,4,1,1,28238.25
589,Spain,Female,45,1,0.0,1,0,0,125939.22
697,Germany,Male,31,3,108805.42,2,0,1,123825.83
621,Germany,Male,46,6,141078.37,1,0,0,34580.8
779,Germany,Female,24,10,122200.31,2,1,0,43705.56
607,France,Male,44,0,0.0,2,1,1,81140.09
634,France,Male,34,8,105302.66,1,1,1,123164.97
639,France,Female,27,2,0.0,2,0,0,125244.18
599,Germany,Male,61,1,124737.96,1,0,1,90389.61
748,France,Male,40,3,95297.11,1,0,0,171515.84
755,France,Male,23,5,84284.48,2,1,1,62851.6
657,Spain,Male,36,8,0.0,2,0,1,123866.43
771,Germany,Male,32,9,77487.2,1,0,0,33143.04
649,France,Male,46,5,0.0,2,1,1,76946.6
528,Germany,Male,39,0,127631.62,1,0,1,22197.8
573,France,Female,37,6,0.0,2,1,0,193995.37
725,France,Male,66,4,86459.8,1,1,1,141476.56
554,France,Male,24,10,0.0,1,0,0,92180.62
545,Spain,Female,44,1,0.0,2,1,1,82614.89
350,France,Male,51,10,0.0,1,1,1,125823.79
655,Germany,Female,32,6,130935.56,1,1,0,9241.83
697,Spain,Male,62,7,0.0,1,1,0,129188.18
727,France,Male,52,4,0.0,2,1,1,118429.02
584,France,Female,37,1,0.0,2,1,1,180363.56
576,Germany,Male,44,9,119530.52,1,1,0,119056.68
809,France,Female,39,5,0.0,1,1,0,77705.75
537,Germany,Male,66,8,103291.25,2,1,1,130664.79
539,France,Male,37,2,127609.59,1,1,0,98646.22
667,Germany,Female,44,5,140406.68,2,0,1,57164.19
761,Spain,Female,32,4,103515.39,2,1,1,177622.38
706,Spain,Female,37,7,0.0,2,1,1,110899.3
692,France,Female,36,3,79551.12,1,0,1,178267.07
525,Spain,Female,47,6,118560.0,1,1,0,82522.61
749,Spain,Male,34,2,0.0,1,0,0,174189.04
604,Spain,Male,43,2,145081.72,1,1,1,23881.62
757,France,Male,38,0,0.0,1,1,0,83263.06
608,Spain,Female,28,4,0.0,2,1,0,10899.63
584,Spain,Male,36,4,82696.09,2,0,0,83058.14
666,France,Female,38,6,127043.09,1,1,1,8247.0
602,France,Male,31,7,155271.83,1,1,1,179446.31
682,France,Male,40,4,0.0,1,0,1,105352.55
707,France,Female,31,2,82787.93,2,0,0,91423.69
490,France,Male,29,4,0.0,2,1,0,32089.57
623,France,Male,40,6,0.0,2,1,1,66119.07
565,France,Female,44,1,0.0,2,0,1,89602.81
576,Germany,Female,71,6,140273.47,1,1,1,193135.25
630,Germany,Female,34,9,106937.05,2,1,0,138275.01
705,France,Female,35,5,0.0,1,1,0,133991.11
501,France,Female,39,9,117301.66,1,0,0,182025.95
569,Spain,Female,51,3,0.0,3,1,0,75084.96
726,Spain,Male,36,2,0.0,1,1,0,195192.4
649,Spain,Male,36,8,0.0,2,1,0,161668.15
593,Spain,Female,46,2,76597.79,1,1,1,54453.72
690,France,Female,42,5,0.0,2,0,1,120512.08
716,Germany,Male,27,1,122552.34,2,1,0,67611.36
684,France,Male,35,3,137179.39,1,1,1,37264.11
580,France,Male,34,6,0.0,2,1,1,160095.31
386,Spain,Female,53,1,131955.07,1,1,1,62514.65
486,Germany,Male,37,1,101438.0,1,0,0,51364.56
730,Spain,Male,26,3,0.0,1,1,0,34542.41
509,France,Male,35,8,0.0,2,0,1,67431.28
670,France,Female,40,3,47364.45,1,1,1,148579.43
555,Spain,Male,32,4,0.0,2,1,1,54405.79
695,France,Female,31,5,106089.2,1,0,0,99537.68
505,France,Female,36,2,79951.9,1,0,1,174123.16
522,France,Female,41,7,0.0,2,0,1,176780.39
850,Germany,Female,38,2,102741.15,2,0,1,23974.85
806,Germany,Male,34,2,96152.68,2,1,0,143711.02
628,France,Male,25,7,0.0,2,1,1,195977.75
755,France,Male,62,1,127706.33,2,0,1,142377.69
615,France,Male,59,8,0.0,2,1,1,165576.55
758,Germany,Female,47,9,95523.16,1,1,0,73294.48
698,Germany,Female,64,1,169362.43,1,1,0,84760.32
669,France,Male,37,1,125529.55,1,1,1,162260.93
721,Germany,Male,37,4,98459.6,1,0,0,90821.66
624,Germany,Male,27,9,94667.29,2,0,1,4470.52
444,France,Male,45,6,0.0,1,1,0,130009.85
715,Germany,Female,37,9,105489.31,1,0,0,143096.49
701,Germany,Male,36,7,95448.32,2,1,0,189085.07
774,France,Male,26,2,93844.69,1,1,0,28415.36
506,Germany,Female,59,3,190353.08,1,1,0,78365.75
717,Spain,Female,34,1,0.0,2,1,0,119313.74
522,Germany,Male,32,8,124450.36,2,1,1,165786.1
611,Germany,Female,36,10,103294.56,1,1,0,160548.12
714,Spain,Male,45,0,124693.48,1,0,1,187194.15
660,Germany,Male,41,1,129901.21,1,1,0,26025.6
521,Spain,Male,29,3,60280.62,1,1,0,154271.41
540,France,Male,48,0,148116.48,1,0,0,116973.48
601,France,Male,40,10,98627.13,2,0,0,77977.69
519,France,Male,36,9,0.0,2,0,1,145562.4
605,France,Male,33,9,128152.82,1,0,0,147822.81
814,France,Male,48,9,136596.85,1,1,1,185791.9
464,Germany,Female,42,3,85679.25,1,1,1,164104.74
645,France,Male,19,9,128514.84,1,0,0,175969.19
693,France,Female,28,8,0.0,2,1,1,158545.25
521,France,Male,38,5,110641.18,1,0,1,136507.69
649,Spain,Female,38,8,0.0,1,1,0,103760.53
763,France,Female,23,2,0.0,2,1,0,153983.99
552,France,Female,38,9,134105.01,1,0,0,57850.1
669,France,Female,35,7,0.0,1,1,1,49108.23
543,Germany,Female,57,1,106138.33,2,1,1,120657.32
663,Spain,Female,28,8,61274.7,2,1,0,136054.45
644,Spain,Female,31,5,86006.3,1,1,1,73922.95
580,France,Female,56,1,131368.3,1,1,0,106918.67
574,Germany,Male,33,3,129834.67,1,1,0,193131.42
812,France,Male,32,5,133050.97,2,1,0,89385.92
807,Germany,Male,47,1,171937.27,1,1,1,65636.92
497,Spain,Male,27,9,75263.16,1,1,1,164825.04
615,France,Male,34,1,83503.11,2,1,1,73124.53
484,Spain,Male,36,8,0.0,2,1,0,186136.48
704,France,Female,40,6,95452.89,1,0,1,179964.55
786,France,Female,29,4,0.0,2,1,0,103372.79
578,Germany,Male,37,1,135650.88,1,1,0,199428.19
625,France,Male,39,5,0.0,1,1,0,99800.87
666,France,Male,51,2,148222.65,1,0,0,156953.54
850,France,Male,66,4,0.0,2,0,1,64350.8
739,Spain,Male,19,5,89750.21,1,1,0,193008.52
529,France,Female,31,6,152310.55,1,1,0,13054.25
850,Germany,Male,36,7,102800.72,1,1,1,87352.43
543,Germany,Female,37,3,122304.65,2,0,0,33998.7
850,France,Female,35,5,0.0,1,1,1,80992.8
592,France,Female,27,4,0.0,2,1,1,183569.25
684,Spain,Male,24,8,143582.89,1,1,1,22527.27
597,France,Female,33,6,135703.59,2,0,0,74850.84
580,Germany,Male,24,1,133811.78,1,1,0,17185.95
633,France,Female,26,8,124281.84,1,1,1,60116.57
607,Spain,Female,25,4,121166.89,1,0,1,115288.24
677,Germany,Female,39,0,111213.64,2,1,1,147578.26
836,France,Female,29,9,133681.78,1,1,1,153747.73
619,Spain,Female,32,4,175406.13,2,1,1,172792.43
536,Germany,Female,44,4,121898.82,1,0,0,131007.18
708,Germany,Female,43,0,118994.84,1,1,0,181499.77
724,France,Female,41,5,109798.25,1,0,1,149593.61
516,Spain,Female,33,3,0.0,2,1,1,58685.59
562,France,Male,33,6,0.0,2,1,0,111590.35
549,France,Female,38,8,107283.4,1,0,0,157442.75
850,France,Female,34,2,0.0,2,1,1,171706.66
746,Spain,Male,30,1,112666.67,1,0,0,11710.4
608,Spain,Female,41,3,89763.84,1,0,0,199304.74
654,France,Male,38,8,0.0,2,1,0,88659.44
589,France,Male,46,9,0.0,2,1,0,170676.67
415,France,Male,46,9,134950.19,3,0,0,178587.36
850,France,Female,35,1,211774.31,1,1,0,188574.12
794,Spain,Female,37,9,0.0,2,1,0,68008.85
629,France,Female,43,0,0.0,2,1,1,41263.69
757,Germany,Male,31,8,149085.9,2,1,1,197077.36
812,France,Male,24,10,0.0,2,1,1,156906.15
645,France,Male,32,4,0.0,2,0,1,97628.08
850,Spain,Female,55,7,0.0,1,0,0,171762.87
686,France,Female,41,4,129553.76,2,1,0,187599.8
662,Spain,Male,38,4,0.0,2,1,0,136259.65
701,France,Male,39,2,0.0,2,1,1,82526.92
635,France,Female,58,1,0.0,1,1,1,58907.08
746,Spain,Male,36,2,0.0,2,1,1,16436.56
702,France,Female,29,6,149218.39,1,1,1,9633.01
754,Germany,Male,27,7,117578.35,2,0,1,87908.01
682,France,Female,43,5,125851.93,1,1,1,193318.33
740,France,Female,51,4,0.0,2,1,1,178929.84
715,France,Female,31,3,110581.29,1,1,1,94715.24
560,France,Male,50,3,0.0,2,1,0,84531.79
527,Spain,Female,29,2,27755.97,1,1,0,97468.44
623,France,Female,35,0,130557.24,1,1,1,47880.71
637,Germany,Male,30,6,122641.56,2,1,0,65618.01
404,Germany,Female,54,4,125456.07,1,1,0,83715.66
555,Spain,Male,50,7,128061.0,2,1,1,62375.1
581,France,Male,37,7,0.0,2,1,1,74320.75
763,Germany,Male,32,9,160680.41,1,1,0,30886.35
615,France,Male,39,4,133707.09,1,1,1,108152.75
681,France,Male,36,5,141952.07,1,1,1,185144.08
628,France,Male,36,3,0.0,2,1,1,8742.91
611,Germany,Male,37,1,117524.72,2,0,1,161064.29
693,France,Male,37,1,0.0,2,1,1,82867.55
615,France,Female,35,2,97440.02,2,1,1,139816.1
479,Germany,Male,51,1,107714.74,3,1,0,86128.21
695,France,Male,46,7,49512.55,1,1,0,133007.34
678,France,Female,46,1,0.0,2,0,0,82106.19
692,France,Female,42,2,0.0,2,1,0,145222.93
643,Spain,Male,43,1,0.0,2,1,1,145764.4
657,Germany,Male,25,2,171770.55,1,1,0,22745.5
659,France,Female,50,3,0.0,1,1,0,183399.12
683,France,Female,30,2,0.0,2,0,1,100496.84
646,Germany,Male,32,8,105397.8,1,1,0,78111.84
681,France,Female,79,0,0.0,2,0,1,170968.99
748,Germany,Female,40,3,103499.09,2,0,0,38153.19
706,France,Male,54,9,117444.51,1,1,1,186238.85
474,France,Male,45,10,0.0,2,0,0,172175.9
748,Spain,Male,36,4,141573.55,1,1,0,82158.14
633,Spain,Male,63,4,114552.6,1,1,0,73856.28
613,Germany,Male,40,1,147856.82,3,0,0,107961.11
569,Spain,Female,42,1,0.0,1,1,1,83629.6
526,Spain,Female,33,8,114634.63,2,1,0,110114.38
844,France,Female,28,4,0.0,2,0,1,123318.37
759,Spain,Male,31,8,0.0,2,1,1,99086.74
765,Spain,Female,32,9,178095.55,1,0,0,47247.56
648,Spain,Female,53,6,111201.41,1,1,1,121542.29
828,Spain,Male,47,1,109876.82,2,1,0,83611.45
557,Spain,Female,40,4,0.0,2,0,1,105433.53
725,France,Male,46,6,0.0,2,1,0,161767.38
749,Germany,Male,46,10,78136.36,2,1,1,73470.98
850,France,Female,34,6,101266.51,1,1,0,33501.98
618,Spain,Male,41,4,115251.64,1,0,0,136435.75
664,Germany,Female,36,2,127160.78,2,1,0,78140.75
651,Spain,Female,45,8,95922.9,1,1,0,84782.42
452,France,Female,35,7,0.0,2,1,0,164241.67
733,Germany,Female,30,1,102452.71,1,1,0,21556.95
776,France,Female,38,2,169824.46,1,1,0,169291.7
777,France,Female,29,9,131240.61,1,1,1,163746.09
645,Germany,Male,25,1,157404.02,2,1,0,93073.04
748,France,Male,34,5,84009.47,1,1,1,137001.1
550,Spain,Female,33,9,72788.03,1,1,1,103608.06
587,France,Female,36,1,134997.49,2,1,0,44688.08
473,France,Female,33,5,125827.43,1,0,1,145698.73
580,Spain,Female,65,1,0.0,2,0,1,103182.46
751,Germany,Female,28,10,132932.14,2,1,1,46630.47
561,France,Female,35,5,0.0,2,1,0,59981.62
612,Spain,Female,26,4,0.0,2,1,1,179780.74
714,Spain,Female,31,6,152926.6,1,1,1,50899.91
607,France,Female,48,4,112070.86,3,1,0,173568.3
501,France,Female,34,5,0.0,1,1,0,27380.99
813,France,Male,32,1,122889.88,1,1,1,26476.18
769,France,Female,25,10,0.0,2,0,0,187925.75
763,Spain,Female,32,10,95153.77,1,0,1,81310.1
617,Spain,Male,61,3,113858.95,1,1,1,38129.22
715,France,Female,32,10,0.0,2,1,0,60907.49
678,France,Male,43,5,102338.19,1,1,1,79649.62
680,Germany,Female,51,5,143139.87,1,0,0,47795.43
470,France,Male,30,3,101140.76,1,1,1,50906.65
664,France,Male,57,6,0.0,2,1,1,15304.08
743,Spain,Male,35,6,79388.33,1,1,1,193360.69
785,France,Female,38,1,0.0,1,1,0,134964.85
559,Spain,Male,24,3,114739.92,1,1,0,85891.02
578,France,Male,39,2,0.0,2,1,0,70563.9
556,France,Female,54,4,150005.38,1,1,0,157015.5
591,France,Male,49,3,0.0,2,1,0,50123.44
686,France,Female,35,8,105419.73,1,1,0,35356.46
848,Germany,Male,31,4,90018.45,2,1,0,193132.98
598,France,Female,40,2,171178.25,1,1,0,137980.58
561,Spain,Female,28,3,0.0,2,1,0,191387.76
620,Spain,Male,42,4,106920.91,1,0,1,119747.08
637,France,Male,32,3,0.0,2,1,1,197827.06
577,France,Male,37,2,127261.35,1,1,0,56185.05
562,Germany,Male,33,8,92659.2,2,1,0,1354.25
508,France,Female,38,3,166328.65,2,0,1,22614.19
487,Spain,Male,44,6,61691.45,1,1,1,53087.98
572,Spain,Male,31,5,98108.79,1,0,1,119996.95
605,Spain,Male,39,10,105317.73,2,1,0,138021.36
617,France,Female,79,7,0.0,1,1,1,160589.18
612,Spain,Female,52,5,144772.69,1,0,0,98302.57
574,France,Male,33,8,100267.03,1,1,0,103006.27
678,France,Female,22,6,118064.93,2,1,1,195424.01
705,Spain,Male,44,0,184552.12,1,1,0,68860.3
612,Spain,Female,62,0,167026.61,2,1,1,192892.05
618,France,Female,31,4,0.0,2,1,0,29176.04
620,France,Male,32,6,0.0,2,1,0,56139.09
656,Germany,Female,49,9,97092.87,1,1,0,74771.22
529,France,Male,22,5,0.0,1,1,0,151169.83
850,France,Male,39,6,96863.13,1,1,1,121681.19
577,Spain,Female,44,8,115557.0,1,0,1,127506.76
502,Germany,Male,33,5,174673.65,2,1,0,33300.56
602,France,Male,33,5,164704.38,1,0,1,180716.1
592,France,Male,36,1,126477.42,1,0,0,179718.17
651,France,Male,28,10,79562.98,1,1,1,74687.37
554,Spain,Male,42,1,0.0,2,0,1,183492.9
755,France,Male,31,5,0.0,2,0,1,194660.78
744,Germany,Male,41,7,190409.34,2,1,1,138361.48
741,France,Male,32,8,0.0,2,1,0,143598.7
850,Germany,Male,28,4,147972.19,1,1,0,60708.72
620,France,Female,29,3,0.0,2,0,1,153392.28
701,France,Female,39,9,0.0,2,0,1,145894.9
675,Spain,Male,36,9,106190.55,1,0,1,22994.32
571,France,Male,32,5,131354.25,1,1,0,125256.53
807,France,Female,34,1,0.0,1,0,0,114448.13
500,Germany,Male,30,2,125495.64,2,1,1,68807.47
850,Germany,Female,47,4,99219.47,2,1,1,122141.13
748,Germany,Female,31,1,99557.94,1,1,0,199255.32
794,Spain,Female,28,5,0.0,2,0,1,86699.98
708,Spain,Male,38,8,99640.89,1,1,0,12429.22
714,France,Female,25,4,0.0,2,0,0,82500.84
588,France,Male,30,3,115007.08,1,0,0,176858.5
637,France,Male,27,1,0.0,2,1,0,91291.2
835,Spain,Male,38,7,86824.09,1,0,0,175905.97
748,France,Female,49,7,29602.08,1,0,0,163550.58
721,Spain,Female,33,4,72535.45,1,1,1,103931.49
579,Spain,Male,33,1,0.0,2,1,1,54816.57
575,France,Male,46,1,0.0,2,1,1,65998.26
756,France,Female,32,4,0.0,2,1,0,147040.25
697,France,Female,42,10,0.0,2,1,0,61312.15
493,Spain,Female,48,7,0.0,2,1,0,48545.1
496,France,Female,34,1,102723.35,2,1,0,180844.81
746,France,Female,24,4,0.0,1,0,1,94105.0
691,France,Male,38,1,0.0,2,0,0,44653.5
526,France,Male,30,9,0.0,2,0,0,100995.68
579,Spain,Male,43,2,145843.82,1,1,1,198402.37
652,Spain,Female,40,7,100471.34,1,1,1,124550.88
652,Spain,Male,37,7,0.0,2,1,0,68789.93
645,France,Male,25,0,174400.36,1,1,0,42669.37
613,France,Male,36,9,131307.11,1,0,0,83343.73
756,Spain,Male,38,6,119208.85,1,1,0,169763.89
712,Spain,Male,45,6,112994.65,1,0,0,198398.68
592,France,Female,31,2,84102.11,2,0,1,116385.24
636,Germany,Male,49,6,113599.74,2,1,0,158887.09
553,Germany,Male,53,5,127997.83,1,1,0,165378.66
596,Spain,Male,20,3,187294.46,1,1,0,103456.47
814,Germany,Male,44,8,95488.82,2,0,0,107013.59
588,Germany,Female,35,1,103060.63,1,1,0,179866.01
606,Germany,Male,45,5,63832.43,1,1,1,93707.8
622,Spain,Female,47,6,142319.03,1,0,0,100183.05
620,France,Female,42,1,0.0,2,0,1,65565.92
639,France,Male,35,8,0.0,2,1,0,170483.9
730,France,Female,39,1,99010.67,1,1,0,194945.8
649,France,Female,36,8,0.0,2,0,1,109179.89
578,Germany,Female,31,5,102088.68,4,0,0,187866.21
732,France,Male,26,7,0.0,2,1,0,154364.66
657,Spain,Male,42,5,41473.33,1,1,0,112979.6
692,Spain,Male,46,2,0.0,2,1,1,105983.09
848,Spain,Male,22,7,120811.89,1,1,1,185510.34
661,France,Male,47,5,0.0,1,0,1,107243.31
678,France,Female,31,1,0.0,2,0,1,130446.65
579,France,Male,35,1,0.0,2,1,0,4460.2
600,France,Female,28,6,0.0,2,0,1,52193.23
677,Germany,Female,26,3,102395.79,1,1,0,119368.99
601,Spain,Female,42,4,96763.89,1,1,1,199242.65
586,France,Male,64,1,0.0,2,1,1,53710.23
707,France,Male,33,2,0.0,2,0,0,130866.95
633,France,Female,42,1,0.0,2,1,0,56865.62
779,France,Male,32,10,80728.15,1,1,0,86306.75
631,France,Female,33,8,0.0,2,0,0,117374.22
758,Germany,Male,32,4,162657.64,2,1,1,115525.13
476,France,Female,34,10,0.0,2,1,0,26260.98
773,Germany,Female,42,8,152324.66,2,1,0,171733.22
729,Spain,Female,42,7,0.0,2,1,0,58268.2
676,France,Male,40,8,114005.78,1,1,1,67998.45
700,Spain,Male,47,4,0.0,1,1,0,121798.52
658,Spain,Male,36,1,0.0,2,0,1,84927.42
667,France,Male,28,6,165798.1,1,1,0,147090.9
721,Spain,Female,46,7,137933.39,1,1,1,67976.57
590,France,Male,47,3,0.0,2,1,0,171774.5
469,Germany,Male,38,9,113599.42,1,0,0,11950.29
715,France,Female,33,3,85227.84,1,1,1,68087.15
786,France,Female,62,8,0.0,1,1,1,165702.64
570,Germany,Female,57,5,86568.75,1,0,1,103660.31
788,France,Female,43,10,0.0,2,1,1,116111.51
713,France,Male,53,6,115029.4,1,0,0,191521.32
804,France,Male,55,7,0.0,2,1,1,118752.6
791,France,Female,44,5,0.0,2,1,1,123977.86
667,France,Male,42,6,0.0,1,1,0,88890.05
542,France,Male,29,9,0.0,1,1,0,8342.35
558,Germany,Female,36,0,126606.63,2,1,1,172363.52
720,France,Female,37,2,120328.88,2,1,1,138470.21
660,France,Female,20,6,167685.56,1,1,0,57929.9
796,Spain,Male,32,5,102773.15,2,0,1,117832.88
709,France,Male,38,5,0.0,2,1,1,81452.29
744,Spain,Male,34,3,0.0,2,1,0,27244.35
611,France,Male,68,5,82547.11,2,1,1,146448.01
684,France,Male,35,6,135871.5,1,1,1,87219.41
476,France,Male,40,6,0.0,1,1,1,22735.45
457,Spain,Female,38,6,0.0,2,1,0,173219.09
741,France,Male,29,8,0.0,2,1,1,115994.52
492,France,Male,29,1,144591.96,1,1,1,196293.76
593,France,Female,46,7,98752.51,1,1,0,145560.38
676,France,Female,34,8,82909.14,1,1,0,91817.38
570,France,Female,18,4,82767.42,1,1,0,71811.9
714,Germany,Female,49,5,140510.89,1,1,0,141914.94
676,France,Female,61,8,0.0,2,1,1,118522.73
758,Spain,Female,43,10,0.0,2,1,1,55313.44
727,Germany,Male,46,3,115248.11,4,1,0,130752.01
674,Germany,Female,44,4,131593.85,1,0,1,171345.02
646,France,Female,46,4,0.0,3,1,0,93251.42
656,France,Male,30,3,0.0,2,0,1,17104.0
716,France,Female,44,1,0.0,1,1,1,152108.47
530,Spain,Male,44,6,0.0,2,0,0,55893.37
712,France,Male,36,2,100749.5,3,0,0,70758.37
733,Spain,Male,36,1,0.0,2,0,1,108377.82
748,Spain,Female,40,4,0.0,2,1,0,132368.47
679,France,Male,45,3,146758.24,1,1,0,48466.89
653,Spain,Male,35,9,0.0,2,1,1,45956.05
793,France,Female,33,0,0.0,1,0,0,175544.02
790,Spain,Female,41,7,109508.68,1,0,0,86776.38
697,France,Female,45,1,0.0,2,1,0,46807.62
679,Germany,Female,37,8,77373.87,2,0,1,174873.09
697,France,Female,34,2,126558.92,1,1,0,73334.43
788,Spain,Female,70,1,0.0,2,1,1,41610.62
598,France,Female,43,5,0.0,3,1,1,100722.72
512,France,Male,43,1,0.0,2,1,1,52471.36
